gnl|Prokka|MAG_C1.1_17_14	MAG_C1.1_17
gnl|Prokka|MAG_C1.1_17_15	MAG_C1.1_17
gnl|Prokka|MAG_C1.1_17_16	MAG_C1.1_17
gnl|Prokka|MAG_C1.1_17_17	MAG_C1.1_17
gnl|Prokka|MAG_C1.1_17_18	MAG_C1.1_17
gnl|Prokka|MAG_C1.1_17_19	MAG_C1.1_17
gnl|Prokka|MAG_C1.1_17_20	MAG_C1.1_17
gnl|Prokka|MAG_C1.1_17_21	MAG_C1.1_17
gnl|Prokka|MAG_C1.1_17_22	MAG_C1.1_17
gnl|Prokka|MAG_C1.1_17_23	MAG_C1.1_17
gnl|Prokka|MAG_C1.1_17_24	MAG_C1.1_17
gnl|Prokka|MAG_C1.1_17_25	MAG_C1.1_17
gnl|Prokka|MAG_C1.1_17_26	MAG_C1.1_17
gnl|Prokka|MAG_C1.1_17_27	MAG_C1.1_17
gnl|Prokka|MAG_C1.1_17_28	MAG_C1.1_17
gnl|Prokka|MAG_C1.1_17_29	MAG_C1.1_17
gnl|Prokka|MAG_C1.1_17_30	MAG_C1.1_17
gnl|Prokka|MAG_C1.1_17_31	MAG_C1.1_17
gnl|Prokka|MAG_C1.1_17_32	MAG_C1.1_17
gnl|Prokka|MAG_C1.1_17_33	MAG_C1.1_17
gnl|Prokka|MAG_C1.1_17_34	MAG_C1.1_17
gnl|Prokka|MAG_C1.1_17_35	MAG_C1.1_17
gnl|Prokka|MAG_C1.1_17_36	MAG_C1.1_17
gnl|Prokka|MAG_C1.1_17_37	MAG_C1.1_17
gnl|Prokka|MAG_C1.1_17_38	MAG_C1.1_17
gnl|Prokka|MAG_C1.1_17_39	MAG_C1.1_17
gnl|Prokka|MAG_C1.1_17_40	MAG_C1.1_17
gnl|Prokka|MAG_C1.1_17_41	MAG_C1.1_17
gnl|Prokka|MAG_C1.1_17_42	MAG_C1.1_17
gnl|Prokka|MAG_C1.1_17_43	MAG_C1.1_17
gnl|Prokka|MAG_C1.1_17_44	MAG_C1.1_17
gnl|Prokka|MAG_C1.1_17_45	MAG_C1.1_17
gnl|Prokka|MAG_C1.1_17_46	MAG_C1.1_17
gnl|Prokka|MAG_C1.1_17_47	MAG_C1.1_17
gnl|Prokka|MAG_C1.1_2_1	MAG_C1.1_2
gnl|Prokka|MAG_C1.1_2_2	MAG_C1.1_2
gnl|Prokka|MAG_C1.1_2_3	MAG_C1.1_2
gnl|Prokka|MAG_C1.1_2_4	MAG_C1.1_2
gnl|Prokka|MAG_C1.1_2_5	MAG_C1.1_2
gnl|Prokka|MAG_C1.1_2_6	MAG_C1.1_2
gnl|Prokka|MAG_C1.1_2_7	MAG_C1.1_2
gnl|Prokka|MAG_C1.1_2_8	MAG_C1.1_2
gnl|Prokka|MAG_C1.1_2_9	MAG_C1.1_2
gnl|Prokka|MAG_C1.1_2_10	MAG_C1.1_2
gnl|Prokka|MAG_C1.1_2_11	MAG_C1.1_2
gnl|Prokka|MAG_C1.1_2_12	MAG_C1.1_2
gnl|Prokka|MAG_C1.1_2_13	MAG_C1.1_2
gnl|Prokka|MAG_C1.1_3_1	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_2	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_3	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_4	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_5	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_6	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_7	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_8	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_9	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_10	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_11	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_12	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_13	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_14	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_15	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_16	MAG_C1.1_3
